3;10;2075,00;2093,00;0;5;3;
6;0;2100,00;2100,00;82;0;0;
2;15;2086,00;2102,00;0;4;4;
0;25;2105,00;2129,00;0;6;6;
4;7;2127,00;2131,00;3;0;3;
6;1;2134,00;2134,00;82;0;0;
2;16;2141,00;2144,00;2;0;2;
3;11;2146,00;2149,00;2;0;2;
5;5;2079,00;2167,00;48;29;1;
4;8;2170,00;2174,00;6;0;3;
1;21;2145,00;2184,00;2;12;3;
0;26;2177,00;2209,00;0;8;8;
2;17;2211,00;2217,00;7;0;5;
6;2;2221,00;2221,00;82;0;0;
3;12;2228,00;2233,00;6;0;4;
4;9;2240,00;2244,00;9;0;3;
6;3;2257,00;2257,00;82;0;0;
1;22;2238,00;2260,00;0;6;4;
5;6;2188,00;2274,00;22;28;2;
3;13;2281,00;2286,00;10;0;4;
0;27;2264,00;2288,00;0;6;6;
2;18;2285,00;2290,00;11;0;4;
6;4;2293,00;2293,00;82;0;0;
1;23;2288,00;2308,00;0;5;5;
2;19;2332,00;2336,00;14;0;3;
3;14;2337,00;2348,00;13;2;5;
5;7;2345,00;2348,00;24;0;2;
0;28;2326,00;2358,00;0;8;8;
6;5;2361,00;2361,00;82;0;0;
6;6;2382,00;2382,00;82;0;0;
2;20;2379,00;2384,00;18;0;4;
4;10;2347,00;2386,00;0;12;3;
5;8;2387,00;2389,00;25;0;1;
1;24;2383,00;2403,00;0;5;5;
0;29;2398,00;2438,00;0;10;10;
4;11;2439,00;2451,00;0;3;3;
3;15;2425,00;2480,00;0;17;4;
1;25;2457,00;2481,00;0;6;6;
7;0;2400,00;2514,00;44;38;0;
2;21;2472,00;2527,00;5;17;4;
3;16;2519,00;2535,00;0;4;4;
4;12;2530,00;2538,00;0;2;2;
5;9;2455,00;2538,00;0;27;2;
6;7;2453,00;2546,00;51;31;0;
1;26;2529,00;2549,00;0;5;5;
0;30;2546,00;2578,00;0;8;8;
4;13;2586,00;2594,00;0;2;2;
2;22;2581,00;2608,00;0;8;3;
3;17;2602,00;2614,00;0;3;3;
1;27;2604,00;2632,00;0;7;7;
2;23;2636,00;2652,00;0;4;4;
4;14;2645,00;2653,00;0;2;2;
5;10;2641,00;2653,00;0;3;3;
7;1;2548,00;2660,00;8;37;1;
6;8;2585,00;2676,00;22;30;1;
0;31;2650,00;2694,00;0;11;11;
3;18;2682,00;2694,00;0;3;3;
8;0;2700,00;2700,00;82;0;0;
1;28;2670,00;2702,00;0;8;8;
5;11;2706,00;2722,00;0;4;4;
8;1;2734,00;2734,00;82;0;0;
4;15;2730,00;2738,00;0;2;2;
2;24;2727,00;2747,00;0;5;5;
3;19;2736,00;2748,00;0;3;3;
6;9;2742,00;2750,00;22;2;2;
1;29;2742,00;2770,00;0;7;7;
7;2;2747,00;2779,00;0;10;2;
4;16;2777,00;2797,00;0;5;5;
3;20;2791,00;2807,00;0;4;4;
5;12;2801,00;2813,00;0;3;3;
2;25;2801,00;2821,00;0;5;5;
0;32;2787,00;2823,00;0;9;9;
7;3;2815,00;2827,00;0;3;3;
5;13;2861,00;2869,00;0;2;2;
7;4;2863,00;2871,00;0;2;2;
4;17;2864,00;2884,00;0;5;5;
2;26;2869,00;2889,00;0;5;5;
8;2;2821,00;2899,00;56;26;0;
3;21;2895,00;2901,00;5;0;5;
1;30;2878,00;2913,00;3;8;11;
6;10;2853,00;2927,00;0;24;2;
5;14;2920,00;2936,00;0;4;4;
7;5;2939,00;2947,00;0;2;2;
0;33;2920,00;2966,00;6;10;16;
4;18;2952,00;2972,00;0;5;5;
2;27;2944,00;2976,00;0;8;8;
7;6;2968,00;2980,00;0;3;3;
3;22;2955,00;2986,00;0;9;4;
6;11;2980,00;2988,00;0;2;2;
9;0;3000,00;3000,00;82;0;0;
1;31;2985,00;3005,00;11;3;11;
5;15;3013,00;3029,00;0;4;4;
3;23;3014,00;3030,00;0;4;4;
0;34;2995,00;3031,00;10;8;12;
8;3;2935,00;3031,00;24;32;0;
2;28;3014,00;3033,00;3;4;7;
4;19;3014,00;3034,00;0;5;5;
9;1;3034,00;3034,00;82;0;0;
7;7;3051,00;3054,00;2;0;2;
5;16;3068,00;3080,00;0;3;3;
2;29;3073,00;3083,00;9;1;7;
6;12;3067,00;3083,00;0;4;4;
0;35;3049,00;3084,00;21;6;17;
7;8;3093,00;3096,00;4;0;2;
4;20;3077,00;3101,00;0;6;6;
1;32;3098,00;3117,00;18;3;10;
9;2;3121,00;3121,00;82;0;0;
3;24;3105,00;3137,00;0;8;8;
6;13;3131,00;3143,00;0;3;3;
8;4;3067,00;3147,00;0;26;2;
9;3;3157,00;3157,00;82;0;0;
0;36;3128,00;3158,00;35;4;18;
7;9;3162,00;3165,00;6;0;2;
5;17;3147,00;3167,00;0;5;5;
4;21;3189,00;3195,00;5;0;5;
2;30;3191,00;3199,00;16;0;7;
6;14;3194,00;3206,00;0;3;3;
9;4;3193,00;3211,00;76;6;0;
3;25;3191,00;3223,00;0;8;8;
1;33;3214,00;3225,00;28;0;10;
8;5;3215,00;3227,00;0;3;3;
0;37;3224,00;3255,00;58;2;25;
5;18;3235,00;3255,00;0;5;5;
8;6;3248,00;3256,00;0;2;2;
4;22;3249,00;3265,00;9;3;7;
1;34;3254,00;3266,00;39;0;11;
2;31;3271,00;3277,00;21;0;5;
6;15;3283,00;3295,00;0;3;3;
1;35;3284,00;3296,00;50;0;11;
3;26;3271,00;3296,00;1;6;7;
7;10;3268,00;3298,00;0;9;3;
10;0;3300,00;3300,00;82;0;0;
0;38;3281,00;3306,00;82;0;24;
5;19;3297,00;3309,00;0;3;3;
4;23;3293,00;3332,00;4;11;6;
8;7;3327,00;3332,00;4;0;4;
10;1;3334,00;3334,00;82;0;0;
6;16;3334,00;3350,00;0;4;4;
0;0;3354,00;3354,00;82;0;0;
1;36;3340,00;3354,00;63;0;13;
3;27;3351,00;3361,00;7;1;7;
7;11;3351,00;3363,00;0;3;3;
9;5;3279,00;3363,00;48;28;0;
5;20;3352,00;3372,00;0;5;5;
8;8;3371,00;3375,00;7;0;3;
2;32;3370,00;3382,00;32;0;11;
0;1;3388,00;3388,00;82;0;0;
3;28;3399,00;3407,00;14;0;7;
10;2;3421,00;3421,00;82;0;0;
4;24;3407,00;3423,00;4;4;4;
1;37;3420,00;3428,00;70;0;7;
6;17;3417,00;3433,00;0;4;4;
8;9;3441,00;3446,00;11;0;4;
3;29;3447,00;3454,00;20;0;6;
7;12;3442,00;3454,00;0;3;3;
10;3;3457,00;3457,00;82;0;0;
5;21;3460,00;3466,00;5;0;5;
9;6;3384,00;3466,00;22;27;1;
1;38;3454,00;3467,00;82;0;12;
0;2;3475,00;3475,00;82;0;0;
4;25;3477,00;3483,00;6;1;3;
2;33;3479,00;3486,00;38;0;6;
10;4;3493,00;3493,00;82;0;0;
0;3;3511,00;3511,00;82;0;0;
6;18;3501,00;3513,00;0;3;3;
1;0;3515,00;3515,00;82;0;0;
7;13;3502,00;3518,00;0;4;4;
2;34;3515,00;3523,00;45;0;7;
5;22;3520,00;3523,00;7;0;2;
9;7;3537,00;3539,00;23;0;1;
4;26;3531,00;3540,00;14;0;8;
0;4;3547,00;3547,00;82;0;0;
1;1;3549,00;3549,00;82;0;0;
2;35;3541,00;3551,00;54;0;9;
5;23;3551,00;3555,00;10;0;3;
8;10;3549,00;3555,00;13;1;3;
10;5;3561,00;3561,00;82;0;0;
3;30;3562,00;3570,00;27;0;7;
6;19;3555,00;3575,00;0;5;5;
9;8;3578,00;3581,00;25;0;2;
10;6;3582,00;3582,00;82;0;0;
7;14;3569,00;3589,00;0;5;5;
2;36;3595,00;3607,00;65;0;11;
4;27;3595,00;3625,00;12;8;6;
6;20;3618,00;3634,00;0;4;4;
8;11;3608,00;3659,00;0;16;3;
3;31;3642,00;3670,00;27;7;7;
5;24;3630,00;3676,00;0;14;4;
7;15;3666,00;3678,00;0;3;3;
2;37;3673,00;3685,00;73;1;9;
4;28;3663,00;3700,00;9;10;7;
0;5;3615,00;3714,00;49;33;0;
11;0;3600,00;3714,00;44;38;0;
2;38;3711,00;3721,00;82;0;9;
9;9;3647,00;3726,00;0;26;1;
7;16;3717,00;3729,00;0;3;3;
6;21;3722,00;3734,00;0;3;3;
1;2;3636,00;3744,00;46;36;0;
8;12;3738,00;3746,00;0;2;2;
10;7;3653,00;3746,00;51;31;0;
5;25;3730,00;3750,00;0;5;5;
2;0;3769,00;3769,00;82;0;0;
4;29;3740,00;3774,00;7;9;7;
3;32;3763,00;3789,00;29;6;8;
8;13;3794,00;3802,00;0;2;2;
7;17;3796,00;3804,00;0;2;2;
6;22;3788,00;3816,00;0;7;7;
5;26;3798,00;3818,00;0;5;5;
0;6;3735,00;3832,00;18;32;1;
9;10;3829,00;3833,00;0;1;1;
11;1;3748,00;3860,00;8;37;1;
2;1;3860,00;3861,00;82;0;0;
8;14;3853,00;3861,00;0;2;2;
6;23;3844,00;3876,00;0;8;8;
10;8;3785,00;3876,00;22;30;1;
1;3;3780,00;3886,00;12;35;1;
5;27;3873,00;3888,00;3;3;6;
7;18;3872,00;3888,00;0;4;4;
9;11;3886,00;3898,00;0;3;3;
12;0;3900,00;3900,00;82;0;0;
0;7;3903,00;3906,00;20;0;2;
3;33;3886,00;3909,00;32;5;8;
4;30;3882,00;3916,00;9;8;10;
12;1;3934,00;3934,00;82;0;0;
5;28;3926,00;3937,00;13;0;10;
7;19;3930,00;3942,00;0;3;3;
0;8;3945,00;3948,00;22;0;2;
8;15;3938,00;3950,00;0;3;3;
11;2;3947,00;3950,00;10;0;2;
2;2;3950,00;3951,00;82;0;0;
10;9;3942,00;3953,00;21;3;2;
6;24;3951,00;3955,00;3;0;3;
3;34;3938,00;3963,00;41;4;13;
1;4;3922,00;3966,00;0;14;2;
5;29;3977,00;3986,00;21;0;8;
11;3;3986,00;3989,00;12;0;2;
2;3;3989,00;3990,00;82;0;0;
9;12;3977,00;3993,00;0;4;4;
4;31;3988,00;4000,00;20;0;11;
3;35;3981,00;4001,00;49;3;11;
8;16;3989,00;4001,00;0;3;3;
7;20;3985,00;4005,00;0;5;5;
0;9;4014,00;4017,00;24;0;2;
12;2;4021,00;4021,00;82;0;0;
1;5;4034,00;4037,00;2;0;2;
6;25;4009,00;4040,00;2;8;7;
9;13;4041,00;4053,00;0;3;3;
12;3;4057,00;4057,00;82;0;0;
3;36;4045,00;4061,00;57;2;10;
1;6;4058,00;4062,00;5;0;3;
11;4;4025,00;4069,00;0;14;2;
2;4;4069,00;4088,00;76;6;0;
8;17;4068,00;4092,00;0;6;6;
12;4;4093,00;4093,00;82;0;0;
5;30;4094,00;4099,00;25;0;4;
4;32;4093,00;4104,00;30;0;10;
6;26;4088,00;4114,00;0;7;5;
9;14;4104,00;4116,00;0;3;3;
7;21;4093,00;4117,00;0;6;6;
10;10;4056,00;4131,00;0;24;3;
1;7;4133,00;4136,00;7;0;2;
3;37;4127,00;4141,00;70;0;13;
11;5;4137,00;4141,00;3;0;3;
0;10;4131,00;4142,00;23;3;2;
2;5;4156,00;4156,00;76;0;0;
12;5;4161,00;4161,00;82;0;0;
8;18;4160,00;4164,00;0;1;1;
11;6;4162,00;4165,00;5;0;2;
6;27;4169,00;4175,00;5;0;5;
2;6;4177,00;4177,00;76;0;0;
5;31;4171,00;4177,00;30;0;5;
1;8;4175,00;4179,00;10;0;3;
3;38;4167,00;4180,00;82;0;12;
12;6;4182,00;4182,00;82;0;0;
7;22;4171,00;4191,00;0;5;5;
10;11;4184,00;4196,00;0;3;3;
13;0;4200,00;4200,00;82;0;0;
9;15;4193,00;4205,00;0;3;3;
4;33;4201,00;4210,00;38;0;8;
6;28;4213,00;4220,00;11;0;6;
8;19;4206,00;4222,00;0;4;4;
3;0;4228,00;4228,00;82;0;0;
13;1;4234,00;4234,00;82;0;0;
7;23;4219,00;4239,00;0;5;5;
11;7;4236,00;4240,00;8;0;3;
2;7;4248,00;4248,00;76;0;0;
1;9;4245,00;4249,00;13;0;3;
4;34;4239,00;4250,00;48;0;10;
12;7;4253,00;4253,00;82;0;0;
9;16;4244,00;4256,00;0;3;3;
0;11;4196,00;4258,00;5;20;2;
3;1;4262,00;4262,00;82;0;0;
6;29;4260,00;4265,00;15;0;4;
4;35;4268,00;4277,00;56;0;8;
5;32;4270,00;4280,00;39;0;9;
11;8;4279,00;4282,00;10;0;2;
10;12;4275,00;4283,00;0;2;2;
8;20;4265,00;4285,00;0;5;5;
2;8;4287,00;4287,00;76;0;0;
12;8;4292,00;4292,00;82;0;0;
7;24;4314,00;4320,00;5;0;5;
13;2;4321,00;4321,00;82;0;0;
4;36;4321,00;4329,00;63;0;7;
9;17;4323,00;4339,00;0;4;4;
10;13;4331,00;4343,00;0;3;3;
3;2;4349,00;4349,00;82;0;0;
11;9;4348,00;4351,00;12;0;2;
2;9;4353,00;4353,00;76;0;0;
1;10;4352,00;4355,00;15;0;2;
13;3;4357,00;4357,00;82;0;0;
12;9;4358,00;4358,00;82;0;0;
0;12;4337,00;4364,00;0;8;3;
6;30;4373,00;4382,00;23;0;8;
7;25;4374,00;4383,00;13;0;8;
3;3;4385,00;4385,00;82;0;0;
5;33;4377,00;4385,00;46;0;7;
8;21;4373,00;4389,00;0;4;4;
13;4;4393,00;4393,00;82;0;0;
4;37;4395,00;4407,00;74;0;11;
1;11;4408,00;4412,00;18;0;3;
10;14;4394,00;4418,00;0;6;6;
3;4;4421,00;4421,00;82;0;0;
5;34;4414,00;4423,00;54;0;8;
9;18;4407,00;4423,00;0;4;4;
0;13;4412,00;4432,00;0;5;5;
7;26;4431,00;4440,00;21;0;8;
4;38;4433,00;4442,00;82;0;8;
5;35;4441,00;4451,00;63;0;9;
11;10;4454,00;4457,00;14;0;2;
2;10;4457,00;4459,00;77;0;1;
8;22;4443,00;4459,00;0;4;4;
12;10;4461,00;4461,00;82;0;0;
13;5;4461,00;4461,00;82;0;0;
6;31;4454,00;4463,00;31;0;8;
13;6;4482,00;4482,00;82;0;0;
9;19;4465,00;4485,00;0;5;5;
3;5;4489,00;4489,00;82;0;0;
4;0;4490,00;4490,00;82;0;0;
0;14;4483,00;4491,00;0;2;2;
14;0;4500,00;4500,00;82;0;0;
5;36;4495,00;4501,00;68;0;5;
7;27;4495,00;4501,00;26;0;5;
8;23;4487,00;4501,00;6;2;8;
3;6;4510,00;4510,00;82;0;0;
10;15;4495,00;4511,00;0;4;4;
11;11;4510,00;4513,00;16;0;2;
2;11;4513,00;4514,00;77;0;0;
12;11;4514,00;4514,00;82;0;0;
4;1;4524,00;4524,00;82;0;0;
14;1;4534,00;4534,00;82;0;0;
9;20;4528,00;4544,00;0;4;4;
7;28;4539,00;4546,00;32;0;6;
1;12;4491,00;4553,00;0;20;2;
13;7;4553,00;4553,00;82;0;0;
6;32;4556,00;4561,00;35;0;4;
10;16;4550,00;4566,00;0;4;4;
5;37;4567,00;4576,00;76;0;8;
3;7;4581,00;4581,00;82;0;0;
8;24;4576,00;4582,00;11;0;5;
0;15;4568,00;4592,00;0;6;6;
13;8;4592,00;4592,00;82;0;0;
7;29;4586,00;4595,00;40;0;8;
11;12;4592,00;4607,00;15;4;3;
2;12;4607,00;4608,00;77;0;0;
12;12;4608,00;4608,00;82;0;0;
1;13;4601,00;4609,00;0;2;2;
5;38;4602,00;4609,00;82;0;6;
4;2;4611,00;4611,00;82;0;0;
3;8;4620,00;4620,00;82;0;0;
14;2;4621,00;4621,00;82;0;0;
0;16;4631,00;4639,00;0;2;2;
9;21;4632,00;4640,00;0;2;2;
8;25;4636,00;4644,00;18;0;7;
4;3;4647,00;4647,00;82;0;0;
10;17;4633,00;4653,00;0;5;5;
5;0;4657,00;4657,00;82;0;0;
14;3;4657,00;4657,00;82;0;0;
13;9;4658,00;4658,00;82;0;0;
6;33;4658,00;4669,00;45;0;10;
1;14;4660,00;4672,00;0;3;3;
4;4;4683,00;4683,00;82;0;0;
3;9;4686,00;4686,00;82;0;0;
5;1;4691,00;4691,00;82;0;0;
14;4;4693,00;4693,00;82;0;0;
8;26;4692,00;4697,00;22;0;4;
9;22;4694,00;4699,00;4;0;4;
6;34;4698,00;4706,00;52;0;7;
7;30;4703,00;4710,00;46;0;6;
11;13;4655,00;4712,00;0;18;3;
0;17;4706,00;4714,00;0;2;2;
6;35;4724,00;4730,00;57;0;5;
2;13;4712,00;4731,00;71;6;0;
12;13;4731,00;4731,00;82;0;0;
9;23;4727,00;4732,00;8;0;4;
10;18;4721,00;4737,00;0;4;4;
4;5;4751,00;4751,00;82;0;0;
8;27;4752,00;4758,00;27;0;5;
1;15;4749,00;4761,00;0;3;3;
13;10;4761,00;4761,00;82;0;0;
14;5;4761,00;4761,00;82;0;0;
11;14;4763,00;4771,00;0;2;2;
4;6;4772,00;4772,00;82;0;0;
5;2;4778,00;4778,00;82;0;0;
14;6;4782,00;4782,00;82;0;0;
6;36;4774,00;4783,00;65;0;8;
7;31;4782,00;4788,00;51;0;5;
3;10;4789,00;4789,00;82;0;0;
10;19;4779,00;4795,00;0;4;4;
0;18;4782,00;4802,00;0;5;5;
1;16;4800,00;4816,00;0;4;4;
8;28;4796,00;4831,00;22;10;5;
9;24;4807,00;4851,00;0;13;5;
10;20;4838,00;4854,00;0;4;4;
0;19;4844,00;4856,00;0;3;3;
6;37;4849,00;4857,00;72;0;7;
11;15;4848,00;4860,00;0;3;3;
6;38;4883,00;4894,00;82;0;10;
1;17;4883,00;4895,00;0;3;3;
13;11;4814,00;4895,00;55;27;0;
3;11;4895,00;4896,00;82;0;0;
2;14;4782,00;4902,00;31;40;0;
12;14;4902,00;4902,00;82;0;0;
8;29;4871,00;4903,00;18;9;5;
7;32;4881,00;4904,00;50;6;5;
0;20;4899,00;4911,00;0;3;3;
11;16;4899,00;4911,00;0;3;3;
15;0;4800,00;4914,00;44;38;0;
5;3;4814,00;4919,00;47;35;0;
9;25;4905,00;4929,00;0;6;6;
4;7;4843,00;4936,00;51;31;0;
14;7;4936,00;4936,00;82;0;0;
6;0;4942,00;4942,00;82;0;0;
10;21;4942,00;4954,00;0;3;3;
1;18;4963,00;4975,00;0;3;3;
11;17;4978,00;4986,00;0;2;2;
9;26;4977,00;5013,00;0;9;9;
7;33;5001,00;5022,00;51;5;6;
0;21;4999,00;5027,00;0;7;7;
1;19;5017,00;5033,00;0;4;4;
10;22;5008,00;5036,00;0;7;7;
8;30;5011,00;5041,00;16;8;6;
13;12;4974,00;5053,00;30;26;1;
3;12;5053,00;5054,00;82;0;0;
5;4;4955,00;5058,00;14;34;1;
15;1;4948,00;5060,00;8;37;1;
6;1;5060,00;5061,00;82;0;0;
4;8;4975,00;5066,00;22;30;1;
11;18;5054,00;5066,00;0;3;3;
14;8;5066,00;5066,00;82;0;0;
7;34;5051,00;5069,00;53;4;6;
2;15;4979,00;5076,00;0;32;1;
12;15;5076,00;5082,00;80;2;0;
1;20;5076,00;5092,00;0;4;4;
9;27;5068,00;5092,00;0;6;6;
10;23;5064,00;5096,00;0;8;8;
16;0;5100,00;5100,00;82;0;0;
7;35;5087,00;5103,00;57;3;7;
0;22;5081,00;5105,00;0;6;6;
11;19;5108,00;5128,00;0;5;5;
16;1;5134,00;5134,00;82;0;0;
2;16;5115,00;5135,00;0;5;5;
9;28;5130,00;5138,00;7;0;7;
8;31;5113,00;5143,00;18;7;9;
0;23;5133,00;5149,00;0;4;4;
7;36;5147,00;5162,00;64;2;9;
5;5;5126,00;5176,00;0;16;2;
13;13;5101,00;5178,00;7;25;2;
3;13;5178,00;5179,00;82;0;0;
15;2;5147,00;5179,00;0;10;2;
10;24;5171,00;5185,00;10;1;11;
9;29;5178,00;5189,00;17;0;10;
11;20;5171,00;5191,00;0;5;5;
1;21;5180,00;5200,00;0;5;5;
12;16;5135,00;5204,00;57;23;0;
4;9;5132,00;5206,00;0;24;2;
5;6;5197,00;5209,00;0;3;3;
2;17;5202,00;5214,00;0;3;3;
15;3;5215,00;5218,00;2;0;2;
14;9;5206,00;5221,00;77;5;0;
0;24;5224,00;5230,00;5;0;5;
13;14;5229,00;5233,00;10;0;3;
3;14;5233,00;5234,00;82;0;0;
7;37;5228,00;5240,00;72;1;9;
8;32;5236,00;5250,00;31;0;13;
15;4;5254,00;5257,00;4;0;2;
6;2;5179,00;5258,00;56;26;0;
16;2;5258,00;5258,00;82;0;0;
10;25;5239,00;5266,00;9;7;6;
1;22;5254,00;5267,00;1;3;4;
7;38;5266,00;5277,00;82;0;10;
5;7;5280,00;5283,00;2;0;2;
0;25;5284,00;5290,00;10;0;5;
11;21;5279,00;5291,00;0;3;3;
6;3;5294,00;5296,00;57;0;1;
16;3;5296,00;5296,00;82;0;0;
2;18;5282,00;5298,00;0;4;4;
9;30;5297,00;5304,00;23;0;6;
1;23;5295,00;5307,00;1;3;3;
13;15;5310,00;5314,00;13;0;3;
3;15;5314,00;5315,00;82;0;0;
4;10;5309,00;5317,00;0;2;2;
5;8;5322,00;5325,00;4;0;2;
7;0;5325,00;5325,00;82;0;0;
10;26;5314,00;5329,00;12;3;6;
12;17;5271,00;5329,00;39;19;1;
6;4;5332,00;5334,00;58;0;1;
16;4;5334,00;5334,00;82;0;0;
0;26;5338,00;5343,00;14;0;4;
15;5;5325,00;5345,00;0;6;2;
11;22;5345,00;5350,00;4;0;4;
2;19;5340,00;5352,00;0;3;3;
8;33;5347,00;5355,00;38;0;7;
13;16;5353,00;5357,00;16;0;3;
3;16;5357,00;5358,00;82;0;0;
7;1;5359,00;5359,00;82;0;0;
4;11;5370,00;5374,00;3;0;3;
15;6;5366,00;5378,00;0;3;3;
11;23;5378,00;5383,00;8;0;4;
9;31;5376,00;5387,00;33;0;10;
1;24;5382,00;5388,00;6;0;5;
8;34;5384,00;5394,00;47;0;9;
5;9;5391,00;5395,00;7;0;3;
10;27;5384,00;5403,00;11;5;4;
14;10;5324,00;5403,00;52;26;1;
2;20;5395,00;5407,00;0;3;3;
0;27;5403,00;5410,00;20;0;6;
8;35;5412,00;5420,00;54;0;7;
13;17;5424,00;5428,00;19;0;3;
3;17;5428,00;5429,00;82;0;0;
6;5;5402,00;5436,00;48;11;1;
16;5;5436,00;5436,00;82;0;0;
7;2;5446,00;5446,00;82;0;0;
10;28;5441,00;5447,00;16;0;5;
1;25;5442,00;5448,00;11;0;5;
12;18;5397,00;5450,00;28;16;5;
15;7;5449,00;5452,00;2;0;2;
0;28;5448,00;5455,00;26;0;6;
4;12;5453,00;5457,00;6;0;3;
14;11;5456,00;5458,00;53;0;1;
11;24;5458,00;5464,00;13;0;5;
8;36;5464,00;5475,00;64;0;10;
7;3;5482,00;5482,00;82;0;0;
9;32;5480,00;5490,00;42;0;9;
10;29;5487,00;5494,00;22;0;6;
15;8;5491,00;5494,00;4;0;2;
13;18;5496,00;5500,00;22;0;3;
0;29;5495,00;5501,00;31;0;5;
3;18;5500,00;5501,00;82;0;0;
5;10;5498,00;5501,00;9;0;2;
2;21;5495,00;5502,00;3;1;4;
1;26;5496,00;5503,00;17;0;6;
4;13;5505,00;5509,00;9;0;3;
7;4;5518,00;5518,00;82;0;0;
11;25;5518,00;5522,00;16;0;3;
12;19;5492,00;5526,00;22;10;4;
6;6;5457,00;5535,00;22;26;0;
16;6;5535,00;5535,00;82;0;0;
14;12;5537,00;5539,00;54;0;1;
13;19;5542,00;5546,00;25;0;3;
3;19;5546,00;5547,00;82;0;0;
8;37;5541,00;5551,00;73;0;9;
5;11;5554,00;5559,00;13;0;4;
2;22;5556,00;5563,00;9;0;6;
15;9;5560,00;5563,00;6;0;2;
4;14;5560,00;5564,00;12;0;3;
1;27;5558,00;5565,00;23;0;6;
11;26;5570,00;5575,00;20;0;4;
12;20;5569,00;5578,00;23;2;3;
7;5;5586,00;5586,00;82;0;0;
8;38;5577,00;5587,00;82;0;9;
14;13;5587,00;5589,00;55;0;1;
13;20;5589,00;5593,00;28;0;3;
2;23;5591,00;5594,00;11;0;2;
3;20;5593,00;5594,00;82;0;0;
9;33;5587,00;5595,00;49;0;7;
1;28;5603,00;5607,00;26;0;3;
7;6;5607,00;5607,00;82;0;0;
6;7;5606,00;5610,00;25;0;3;
10;30;5602,00;5610,00;29;0;7;
16;7;5610,00;5610,00;82;0;0;
0;30;5610,00;5619,00;39;0;8;
9;34;5624,00;5632,00;56;0;7;
8;0;5635,00;5635,00;82;0;0;
11;27;5630,00;5637,00;26;0;6;
5;12;5638,00;5641,00;15;0;2;
