3;10;2123,00;2179,00;0;17;5;
1;21;2150,00;2190,00;8;12;4;
4;9;2206,00;2208,00;4;0;2;
2;17;2220,00;2223,00;6;0;3;
3;11;2232,00;2236,00;4;0;4;
0;26;2201,00;2241,00;0;10;10;
1;22;2244,00;2278,00;2;10;4;
2;18;2291,00;2294,00;9;0;3;
3;12;2315,00;2319,00;8;0;4;
1;23;2306,00;2328,00;0;6;4;
4;10;2311,00;2331,00;0;6;2;
0;27;2296,00;2336,00;0;10;10;
2;19;2336,00;2339,00;12;0;3;
3;13;2367,00;2369,00;10;0;2;
2;20;2382,00;2386,00;16;0;4;
4;11;2384,00;2386,00;2;0;2;
0;28;2374,00;2418,00;0;11;11;
1;24;2403,00;2419,00;0;4;4;
3;14;2420,00;2462,00;0;13;3;
4;12;2465,00;2479,00;0;4;2;
1;25;2473,00;2489,00;0;4;4;
0;29;2458,00;2506,00;0;12;12;
2;21;2474,00;2529,00;3;17;4;
4;13;2527,00;2543,00;0;4;4;
3;15;2539,00;2555,00;0;4;4;
1;26;2537,00;2557,00;0;5;5;
2;22;2583,00;2612,00;0;8;5;
3;16;2594,00;2614,00;0;5;5;
4;14;2594,00;2614,00;0;5;5;
1;27;2612,00;2640,00;0;7;7;
2;23;2640,00;2664,00;0;6;6;
0;30;2614,00;2670,00;0;14;14;
3;17;2681,00;2705,00;0;6;6;
1;28;2678,00;2710,00;0;8;8;
4;15;2691,00;2711,00;0;5;5;
2;24;2739,00;2763,00;0;6;6;
4;16;2750,00;2770,00;0;5;5;
1;29;2750,00;2776,00;2;6;8;
0;31;2742,00;2798,00;0;14;14;
3;18;2773,00;2801,00;0;7;7;
2;25;2817,00;2845,00;0;7;7;
4;17;2837,00;2853,00;0;4;4;
3;19;2843,00;2875,00;0;8;8;
1;30;2884,00;2897,00;7;2;7;
2;26;2893,00;2921,00;0;7;7;
4;18;2921,00;2933,00;0;3;3;
0;32;2891,00;2943,00;4;12;16;
3;20;2918,00;2950,00;0;8;8;
1;31;2969,00;2978,00;16;0;9;
4;19;2975,00;2987,00;0;3;3;
2;27;2976,00;2998,00;2;5;7;
2;28;3036,00;3046,00;8;1;7;
4;20;3030,00;3046,00;0;4;4;
3;21;3038,00;3047,00;9;0;9;
1;32;3071,00;3079,00;24;0;8;
0;33;3040,00;3087,00;11;10;17;
2;29;3086,00;3094,00;16;0;8;
3;22;3101,00;3133,00;9;8;8;
4;21;3134,00;3138,00;4;0;4;
0;34;3116,00;3158,00;21;8;18;
1;33;3176,00;3184,00;32;0;8;
4;22;3192,00;3197,00;9;0;5;
3;23;3161,00;3202,00;6;11;8;
2;30;3202,00;3210,00;24;0;8;
0;35;3176,00;3212,00;33;6;18;
1;34;3213,00;3222,00;41;0;9;
4;23;3225,00;3230,00;14;0;5;
1;35;3240,00;3249,00;50;0;9;
0;36;3256,00;3286,00;47;4;18;
2;31;3282,00;3289,00;31;0;7;
1;36;3293,00;3304,00;61;0;11;
3;24;3277,00;3314,00;3;10;7;
4;24;3313,00;3319,00;20;0;6;
0;37;3352,00;3377,00;64;2;19;
1;37;3376,00;3386,00;71;0;10;
2;32;3382,00;3390,00;39;0;8;
3;25;3368,00;3393,00;4;6;7;
4;25;3392,00;3397,00;25;0;5;
0;38;3403,00;3421,00;82;0;18;
1;38;3420,00;3431,00;82;0;11;
3;26;3441,00;3453,00;8;2;6;
4;26;3452,00;3458,00;31;0;6;
2;33;3487,00;3496,00;48;0;9;
3;27;3508,00;3514,00;14;0;6;
2;34;3525,00;3531,00;54;0;6;
3;28;3552,00;3556,00;18;0;4;
2;35;3549,00;3557,00;62;0;8;
0;0;3469,00;3583,00;44;38;0;
1;0;3582,00;3583,00;82;0;0;
3;29;3596,00;3599,00;21;0;3;
2;36;3601,00;3607,00;68;0;6;
2;37;3673,00;3683,00;74;1;7;
2;38;3709,00;3717,00;82;0;8;
3;30;3707,00;3735,00;17;8;4;
0;1;3617,00;3753,00;0;45;1;
3;31;3807,00;3833,00;15;7;5;
1;1;3752,00;3840,00;53;29;0;
0;2;3840,00;3852,00;0;3;3;
2;0;3765,00;3879,00;44;38;0;
0;3;3888,00;3908,00;0;5;5;
2;1;3913,00;3914,00;45;0;1;
3;32;3926,00;3950,00;15;6;6;
0;4;3944,00;3968,00;0;6;6;
0;5;4036,00;4064,00;0;7;7;
3;33;4047,00;4069,00;17;5;7;
1;2;3927,00;4086,00;0;53;0;
0;6;4085,00;4117,00;0;8;8;
3;34;4098,00;4121,00;24;4;11;
1;3;4122,00;4122,00;0;0;0;
3;35;4139,00;4160,00;33;3;12;
1;4;4158,00;4162,00;0;1;1;
0;7;4188,00;4224,00;0;9;9;
3;36;4204,00;4225,00;46;2;15;
1;5;4230,00;4238,00;0;2;2;
1;6;4259,00;4267,00;0;2;2;
0;8;4263,00;4299,00;0;9;9;
3;37;4291,00;4308,00;63;0;17;
1;7;4338,00;4346,00;0;2;2;
3;38;4334,00;4353,00;82;0;19;
1;8;4385,00;4397,00;0;3;3;
3;0;4401,00;4401,00;82;0;0;
0;9;4365,00;4405,00;0;10;10;
3;1;4435,00;4435,00;82;0;0;
1;9;4463,00;4475,00;0;3;3;
0;10;4508,00;4552,00;0;11;11;
1;10;4578,00;4590,00;0;3;3;
0;11;4605,00;4649,00;0;11;11;
1;11;4648,00;4664,00;0;4;4;
0;12;4728,00;4776,00;0;12;12;
1;12;4775,00;4787,00;0;3;3;
0;13;4824,00;4868,00;0;11;11;
1;13;4867,00;4883,00;0;4;4;
0;14;4919,00;4967,00;0;12;12;
1;14;4966,00;4982,00;0;4;4;
0;15;5044,00;5092,00;0;12;12;
1;15;5091,00;5107,00;0;4;4;
0;16;5131,00;5183,00;0;13;13;
1;16;5182,00;5198,00;0;4;4;
0;17;5250,00;5306,00;0;14;14;
1;17;5305,00;5325,00;0;5;5;
0;18;5374,00;5438,00;0;16;16;
1;18;5437,00;5453,00;0;4;4;
0;19;5480,00;5540,00;0;15;15;
1;19;5539,00;5563,00;0;6;6;
0;20;5583,00;5651,00;0;17;17;
1;20;5650,00;5662,00;0;3;3;
0;21;5739,00;5799,00;0;15;15;
1;21;5798,00;5822,00;0;6;6;
0;22;5853,00;5913,00;0;15;15;
1;22;5912,00;5940,00;0;7;7;
0;23;5941,00;6005,00;0;16;16;
1;23;6004,00;6024,00;0;5;5;
0;24;6080,00;6144,00;0;16;16;
1;24;6143,00;6163,00;0;5;5;
0;25;6198,00;6262,00;0;16;16;
1;25;6261,00;6289,00;0;7;7;
0;26;6310,00;6386,00;0;19;19;
1;26;6385,00;6409,00;0;6;6;
